,month_date_yyyymm,median_listing_price,active_listing_count,median_days_on_market,total_listing_count,county_r,state_r,index,zillow_avg_price,date_reformat,total_avg
49623,202009.0,289800.0,225.0,64.0,374.0,camden,GA,49623,183255.0,09/2020,236527.5
50845,202009.0,189550.0,154.0,56.0,229.0,laurens,GA,50845,113501.0,09/2020,151525.5
2536,202008.0,419050.0,7585.0,49.0,13402.0,fulton,GA,2536,318888.0,08/2020,368969.0
3417,202008.0,345050.0,3370.0,45.0,7748.0,gwinnett,GA,3417,258577.0,08/2020,301813.5
4517,202008.0,349950.0,3648.0,49.0,7166.0,dekalb,GA,4517,241104.0,08/2020,295527.0
4572,202008.0,400050.0,3253.0,43.0,6810.0,cobb,GA,4572,288472.0,08/2020,344261.0
12940,202008.0,341740.0,1297.0,72.0,1964.0,chatham,GA,12940,202400.0,08/2020,272070.0
13215,202008.0,165050.0,331.0,50.0,1135.0,clayton,GA,13215,149962.0,08/2020,157506.0
15198,202008.0,394950.0,1549.0,49.0,3255.0,cherokee,GA,15198,297005.0,08/2020,345977.5
15803,202008.0,260040.0,871.0,44.0,2346.0,henry,GA,15803,211350.0,08/2020,235695.0
16298,202008.0,179950.0,239.0,53.0,651.0,richmond,GA,16298,120009.0,08/2020,149979.5
17181,202008.0,184050.0,363.0,52.0,409.0,muscogee,GA,17181,120133.0,08/2020,152091.5
18006,202008.0,352740.0,1087.0,58.0,2095.0,hall,GA,18006,245046.0,08/2020,298893.0
18391,202008.0,430050.0,851.0,44.0,1931.0,forsyth,GA,18391,371832.0,08/2020,400941.0
21087,202008.0,160050.0,612.0,59.0,879.0,bibb,GA,21087,92344.0,08/2020,126197.0
22793,202008.0,286920.0,518.0,39.0,1282.0,paulding,GA,22793,217792.0,08/2020,252356.0
23123,202008.0,255050.0,477.0,39.0,1297.0,houston,GA,23123,152756.0,08/2020,203903.0
24498,202008.0,280050.0,420.0,48.0,1195.0,douglas,GA,24498,198392.0,08/2020,239221.0
25325,202008.0,359950.0,738.0,59.0,1387.0,coweta,GA,25325,243858.0,08/2020,301904.0
25765,202008.0,299050.0,379.0,44.0,1062.0,columbia,GA,25765,224345.0,08/2020,261697.5
26922,202008.0,279950.0,448.0,45.0,669.0,clarke,GA,26922,208554.0,08/2020,244252.0
28079,202008.0,279050.0,643.0,45.0,1439.0,carroll,GA,28079,179211.0,08/2020,229130.5
28299,202008.0,199950.0,326.0,59.0,635.0,lowndes,GA,28299,131329.0,08/2020,165639.5
29125,202008.0,430050.0,433.0,55.0,913.0,fayette,GA,29125,321334.0,08/2020,375692.0
29621,202008.0,249950.0,160.0,53.0,352.0,whitfield,GA,29621,134484.0,08/2020,192217.0
30336,202008.0,270050.0,308.0,50.0,780.0,bartow,GA,30336,199868.0,08/2020,234959.0
30391,202008.0,259050.0,412.0,58.0,1071.0,newton,GA,30391,177380.0,08/2020,218215.0
31493,202008.0,249050.0,313.0,65.0,538.0,floyd,GA,31493,136396.0,08/2020,192723.0
31933,202008.0,119550.0,191.0,74.0,204.0,dougherty,GA,31933,82403.0,08/2020,100976.5
34409,202008.0,250050.0,240.0,51.0,797.0,rockdale,GA,34409,201462.0,08/2020,225756.0
34520,202008.0,344180.0,630.0,56.0,1453.0,walton,GA,34520,232217.0,08/2020,288198.5
35897,202008.0,405625.0,803.0,83.0,839.0,glynn,GA,35897,220679.0,08/2020,313152.0
39477,202008.0,200049.0,213.0,71.0,332.0,bulloch,GA,39477,155776.0,08/2020,177912.5
39917,202008.0,288550.0,374.0,56.0,1008.0,barrow,GA,39917,208701.0,08/2020,248625.5
40302,202008.0,230050.0,129.0,44.0,349.0,walker,GA,40302,142562.0,08/2020,186306.0
40962,202008.0,248050.0,174.0,60.0,341.0,troup,GA,40962,126211.0,08/2020,187130.5
42559,202008.0,219850.0,152.0,40.0,329.0,spalding,GA,42559,146150.0,08/2020,183000.0
42669,202008.0,293950.0,89.0,48.0,237.0,catoosa,GA,42669,170574.0,08/2020,232262.0
42999,202008.0,187045.0,327.0,40.0,430.0,liberty,GA,42999,144099.0,08/2020,165572.0
44543,202008.0,325050.0,865.0,44.0,1663.0,jackson,GA,44543,242157.0,08/2020,283603.5
47136,202008.0,210049.0,110.0,47.0,289.0,gordon,GA,47136,146633.0,08/2020,178341.0
48741,202008.0,274950.0,312.0,46.0,514.0,effingham,GA,48741,200509.0,08/2020,237729.5
49624,202008.0,299050.0,218.0,63.0,395.0,camden,GA,49624,181861.0,08/2020,240455.5
50846,202008.0,184950.0,146.0,49.0,227.0,laurens,GA,50846,113213.0,08/2020,149081.5
2537,202007.0,415050.0,7951.0,52.5,13773.0,fulton,GA,2537,316487.0,07/2020,365768.5
3418,202007.0,349950.0,3635.0,46.5,8098.0,gwinnett,GA,3418,256486.0,07/2020,303218.0
4518,202007.0,340050.0,3827.0,50.0,7430.0,dekalb,GA,4518,238753.0,07/2020,289401.5
4573,202007.0,402550.0,3418.0,44.5,7091.0,cobb,GA,4573,286425.0,07/2020,344487.5
12941,202007.0,333500.0,1421.0,75.5,2089.0,chatham,GA,12941,201194.0,07/2020,267347.0
13216,202007.0,164050.0,388.0,61.5,1176.0,clayton,GA,13216,148530.0,07/2020,156290.0
15199,202007.0,386106.0,1678.0,48.5,3419.0,cherokee,GA,15199,294475.0,07/2020,340290.5
15804,202007.0,254500.0,995.0,55.5,2433.0,henry,GA,15804,209616.0,07/2020,232058.0
16299,202007.0,161300.0,258.0,72.5,640.0,richmond,GA,16299,118394.0,07/2020,139847.0
17182,202007.0,172950.0,385.0,52.0,415.0,muscogee,GA,17182,119610.0,07/2020,146280.0
18007,202007.0,342450.0,1261.0,60.0,2231.0,hall,GA,18007,243308.0,07/2020,292879.0
18392,202007.0,432550.0,958.0,45.5,2136.0,forsyth,GA,18392,370017.0,07/2020,401283.5
21088,202007.0,158800.0,701.0,59.0,945.0,bibb,GA,21088,91920.0,07/2020,125360.0
22794,202007.0,279950.0,511.0,48.5,1365.0,paulding,GA,22794,215823.0,07/2020,247886.5
23124,202007.0,257450.0,471.0,48.0,1241.0,houston,GA,23124,151897.0,07/2020,204673.5
24499,202007.0,267050.0,451.0,45.0,1265.0,douglas,GA,24499,196534.0,07/2020,231792.0
25326,202007.0,361942.5,760.0,58.0,1381.0,coweta,GA,25326,242529.0,07/2020,302235.75
25766,202007.0,286000.0,407.0,47.5,1096.0,columbia,GA,25766,222639.0,07/2020,254319.5
26923,202007.0,286300.0,409.0,53.0,632.0,clarke,GA,26923,206419.0,07/2020,246359.5
28080,202007.0,275050.0,672.0,51.0,1398.0,carroll,GA,28080,177830.0,07/2020,226440.0
28300,202007.0,199450.0,340.0,63.5,640.0,lowndes,GA,28300,130664.0,07/2020,165057.0
29126,202007.0,432550.0,525.0,51.0,991.0,fayette,GA,29126,319964.0,07/2020,376257.0
29622,202007.0,249750.0,173.0,56.0,376.0,whitfield,GA,29622,132820.0,07/2020,191285.0
30337,202007.0,275050.0,388.0,51.0,846.0,bartow,GA,30337,198743.0,07/2020,236896.5
30392,202007.0,254500.0,486.0,57.0,1111.0,newton,GA,30392,176348.0,07/2020,215424.0
31494,202007.0,239550.0,342.0,77.0,555.0,floyd,GA,31494,135377.0,07/2020,187463.5
31934,202007.0,121450.0,204.0,109.0,216.0,dougherty,GA,31934,82463.0,07/2020,101956.5
34410,202007.0,248550.0,292.0,63.0,848.0,rockdale,GA,34410,200021.0,07/2020,224285.5
34521,202007.0,332630.0,783.0,55.0,1578.0,walton,GA,34521,230461.0,07/2020,281545.5
35898,202007.0,400050.0,902.0,107.5,940.0,glynn,GA,35898,219447.0,07/2020,309748.5
39478,202007.0,209500.0,221.0,75.5,331.0,bulloch,GA,39478,156140.0,07/2020,182820.0
39918,202007.0,284050.0,461.0,57.5,1113.0,barrow,GA,39918,205999.0,07/2020,245024.5
40303,202007.0,235000.0,159.0,58.0,367.0,walker,GA,40303,142243.0,07/2020,188621.5
40963,202007.0,239500.0,185.0,62.5,340.0,troup,GA,40963,126573.0,07/2020,183036.5
42560,202007.0,204850.0,155.0,51.0,324.0,spalding,GA,42560,144255.0,07/2020,174552.5
42670,202007.0,306550.0,75.0,62.5,231.0,catoosa,GA,42670,168994.0,07/2020,237772.0
43000,202007.0,185000.0,333.0,54.0,424.0,liberty,GA,43000,144030.0,07/2020,164515.0
44544,202007.0,324282.5,904.0,48.0,1679.0,jackson,GA,44544,240224.0,07/2020,282253.25
47137,202007.0,207250.0,114.0,51.5,291.0,gordon,GA,47137,146162.0,07/2020,176706.0
48742,202007.0,279950.0,308.0,58.5,520.0,effingham,GA,48742,200037.0,07/2020,239993.5
49625,202007.0,304050.0,240.0,52.5,430.0,camden,GA,49625,180496.0,07/2020,242273.0
50847,202007.0,194050.0,159.0,67.5,238.0,laurens,GA,50847,113001.0,07/2020,153525.5
2538,202006.0,402300.0,8623.0,55.0,14034.0,fulton,GA,2538,314890.0,06/2020,358595.0
3419,202006.0,342135.5,4107.0,46.0,8337.0,gwinnett,GA,3419,254749.0,06/2020,298442.25
4519,202006.0,332403.0,4093.0,51.5,7633.0,dekalb,GA,4519,237069.0,06/2020,284736.0
4574,202006.0,399999.5,3754.0,45.5,7312.0,cobb,GA,4574,284751.0,06/2020,342375.25
12942,202006.0,327550.0,1528.0,82.0,2141.0,chatham,GA,12942,200115.0,06/2020,263832.5
13217,202006.0,158000.0,509.0,69.0,1264.0,clayton,GA,13217,146911.0,06/2020,152455.5
15200,202006.0,381647.5,1864.0,49.0,3597.0,cherokee,GA,15200,292482.0,06/2020,337064.75
15805,202006.0,257107.5,1198.0,59.0,2585.0,henry,GA,15805,207730.0,06/2020,232418.75
16300,202006.0,156000.0,283.0,79.0,679.0,richmond,GA,16300,116898.0,06/2020,136449.0
17183,202006.0,177050.0,430.0,66.0,452.0,muscogee,GA,17183,118756.0,06/2020,147903.0
18008,202006.0,355953.0,1343.0,75.5,2314.0,hall,GA,18008,241623.0,06/2020,298788.0
18393,202006.0,429940.0,1151.0,52.5,2223.0,forsyth,GA,18393,367612.0,06/2020,398776.0
21089,202006.0,147495.0,697.0,85.0,910.0,bibb,GA,21089,91552.0,06/2020,119523.5
22795,202006.0,275484.5,610.0,50.0,1416.0,paulding,GA,22795,214169.0,06/2020,244826.75
23125,202006.0,252142.0,548.0,55.0,1277.0,houston,GA,23125,151011.0,06/2020,201576.5
24500,202006.0,255045.0,524.0,50.5,1281.0,douglas,GA,24500,195061.0,06/2020,225053.0
25327,202006.0,361262.5,771.0,61.0,1411.0,coweta,GA,25327,240969.0,06/2020,301115.75
25767,202006.0,282450.0,388.0,57.0,1127.0,columbia,GA,25767,221186.0,06/2020,251818.0
26924,202006.0,294050.0,410.0,58.0,665.0,clarke,GA,26924,204638.0,06/2020,249344.0
28081,202006.0,259950.0,712.0,55.5,1419.0,carroll,GA,28081,176547.0,06/2020,218248.5
28301,202006.0,192500.0,358.0,73.0,674.0,lowndes,GA,28301,129741.0,06/2020,161120.5
29127,202006.0,427550.0,598.0,54.0,1008.0,fayette,GA,29127,317877.0,06/2020,372713.5
29623,202006.0,249050.0,202.0,51.0,409.0,whitfield,GA,29623,131794.0,06/2020,190422.0
30338,202006.0,275250.0,444.0,62.0,891.0,bartow,GA,30338,197371.0,06/2020,236310.5
30393,202006.0,246950.0,625.0,55.0,1201.0,newton,GA,30393,175579.0,06/2020,211264.5
31495,202006.0,239950.0,374.0,92.0,609.0,floyd,GA,31495,134382.0,06/2020,187166.0
31935,202006.0,119950.0,248.0,103.0,258.0,dougherty,GA,31935,82542.0,06/2020,101246.0
34411,202006.0,237000.0,411.0,62.5,906.0,rockdale,GA,34411,198312.0,06/2020,217656.0
34522,202006.0,330050.0,896.0,53.0,1685.0,walton,GA,34522,228870.0,06/2020,279460.0
35899,202006.0,399950.0,976.0,107.0,1004.0,glynn,GA,35899,218678.0,06/2020,309314.0
39479,202006.0,199950.0,238.0,73.5,350.0,bulloch,GA,39479,157159.0,06/2020,178554.5
39919,202006.0,276330.0,558.0,53.5,1235.0,barrow,GA,39919,204223.0,06/2020,240276.5
40304,202006.0,220050.0,167.0,49.5,381.0,walker,GA,40304,141832.0,06/2020,180941.0
40964,202006.0,237450.0,197.0,65.0,353.0,troup,GA,40964,126560.0,06/2020,182005.0
42561,202006.0,211050.0,176.0,58.5,341.0,spalding,GA,42561,143418.0,06/2020,177234.0
42671,202006.0,300612.5,96.0,49.5,246.0,catoosa,GA,42671,167840.0,06/2020,234226.25
43001,202006.0,176045.0,332.0,80.0,440.0,liberty,GA,43001,143818.0,06/2020,159931.5
44545,202006.0,324950.0,920.0,58.0,1704.0,jackson,GA,44545,238428.0,06/2020,281689.0
47138,202006.0,209999.5,136.0,73.5,304.0,gordon,GA,47138,145634.0,06/2020,177816.75
48743,202006.0,269950.0,301.0,77.0,535.0,effingham,GA,48743,200026.0,06/2020,234988.0
49626,202006.0,315000.0,257.0,60.5,456.0,camden,GA,49626,180162.0,06/2020,247581.0
50848,202006.0,203200.0,154.0,75.0,240.0,laurens,GA,50848,112795.0,06/2020,157997.5
2539,202005.0,392050.0,9084.0,58.0,13305.0,fulton,GA,2539,313748.0,05/2020,352899.0
3420,202005.0,339050.0,4601.0,52.0,7850.0,gwinnett,GA,3420,253184.0,05/2020,296117.0
4520,202005.0,316040.0,4654.0,53.0,7577.0,dekalb,GA,4520,235838.0,05/2020,275939.0
4575,202005.0,394950.0,4025.0,50.0,6981.0,cobb,GA,4575,283214.0,05/2020,339082.0
12943,202005.0,325050.0,1637.0,80.0,2113.0,chatham,GA,12943,198788.0,05/2020,261919.0
13218,202005.0,155950.0,677.0,64.0,1301.0,clayton,GA,13218,145735.0,05/2020,150842.5
15201,202005.0,378839.0,2096.0,53.0,3406.0,cherokee,GA,15201,290053.0,05/2020,334446.0
15806,202005.0,253750.0,1479.0,59.0,2659.0,henry,GA,15806,205734.0,05/2020,229742.0
16301,202005.0,144950.0,333.0,80.0,731.0,richmond,GA,16301,115372.0,05/2020,130161.0
17184,202005.0,155050.0,466.0,72.0,485.0,muscogee,GA,17184,117895.0,05/2020,136472.5
18009,202005.0,342442.0,1557.0,70.0,2352.0,hall,GA,18009,239955.0,05/2020,291198.5
18394,202005.0,429050.0,1250.0,57.0,2101.0,forsyth,GA,18394,364936.0,05/2020,396993.0
21090,202005.0,142550.0,814.0,80.0,985.0,bibb,GA,21090,91177.0,05/2020,116863.5
22796,202005.0,275050.0,745.0,44.0,1490.0,paulding,GA,22796,212796.0,05/2020,243923.0
23126,202005.0,240050.0,676.0,65.0,1270.0,houston,GA,23126,150111.0,05/2020,195080.5
24501,202005.0,249050.0,637.0,60.0,1242.0,douglas,GA,24501,193870.0,05/2020,221460.0
25328,202005.0,355050.0,849.0,60.0,1371.0,coweta,GA,25328,239690.0,05/2020,297370.0
25768,202005.0,280050.0,467.0,60.0,1082.0,columbia,GA,25768,219827.0,05/2020,249938.5
26925,202005.0,285050.0,436.0,59.0,650.0,clarke,GA,26925,203090.0,05/2020,244070.0
28082,202005.0,254950.0,825.0,58.0,1463.0,carroll,GA,28082,175102.0,05/2020,215026.0
28302,202005.0,186750.0,418.0,80.0,698.0,lowndes,GA,28302,129135.0,05/2020,157942.5
29128,202005.0,429050.0,597.0,56.0,969.0,fayette,GA,29128,316210.0,05/2020,372630.0
29624,202005.0,237950.0,221.0,59.0,397.0,whitfield,GA,29624,130958.0,05/2020,184454.0
30339,202005.0,258190.0,505.0,63.0,891.0,bartow,GA,30339,196018.0,05/2020,227104.0
30394,202005.0,232550.0,701.0,51.0,1237.0,newton,GA,30394,174943.0,05/2020,203746.5
31496,202005.0,239550.0,413.0,81.0,623.0,floyd,GA,31496,133211.0,05/2020,186380.5
31936,202005.0,117970.0,284.0,88.0,292.0,dougherty,GA,31936,82624.0,05/2020,100297.0
34412,202005.0,229950.0,492.0,60.0,909.0,rockdale,GA,34412,196396.0,05/2020,213173.0
34523,202005.0,317580.0,993.0,57.0,1694.0,walton,GA,34523,227525.0,05/2020,272552.5
35900,202005.0,399950.0,1038.0,103.0,1056.0,glynn,GA,35900,217936.0,05/2020,308943.0
39480,202005.0,196950.0,266.0,72.0,357.0,bulloch,GA,39480,157875.0,05/2020,177412.5
39920,202005.0,265950.0,662.0,52.0,1192.0,barrow,GA,39920,203005.0,05/2020,234477.5
40305,202005.0,204950.0,178.0,63.0,351.0,walker,GA,40305,141478.0,05/2020,173214.0
40965,202005.0,207050.0,221.0,58.0,353.0,troup,GA,40965,126478.0,05/2020,166764.0
42562,202005.0,209950.0,207.0,58.0,347.0,spalding,GA,42562,142388.0,05/2020,176169.0
42672,202005.0,290050.0,112.0,49.0,241.0,catoosa,GA,42672,166884.0,05/2020,228467.0
43002,202005.0,179950.0,398.0,70.0,488.0,liberty,GA,43002,143806.0,05/2020,161878.0
44546,202005.0,325050.0,1027.0,60.0,1642.0,jackson,GA,44546,236761.0,05/2020,280905.5
47139,202005.0,199950.0,158.0,67.0,326.0,gordon,GA,47139,145173.0,05/2020,172561.5
48744,202005.0,269050.0,333.0,82.0,526.0,effingham,GA,48744,200813.0,05/2020,234931.5
49627,202005.0,300050.0,251.0,73.0,409.0,camden,GA,49627,180176.0,05/2020,240113.0
50849,202005.0,192550.0,173.0,71.0,240.0,laurens,GA,50849,112516.0,05/2020,152533.0
2540,202004.0,384412.5,9051.0,50.5,12920.0,fulton,GA,2540,313856.0,04/2020,349134.25
3421,202004.0,335049.0,4626.0,45.5,7564.0,gwinnett,GA,3421,251945.0,04/2020,293497.0
4521,202004.0,304300.0,4695.0,45.0,7293.0,dekalb,GA,4521,235092.0,04/2020,269696.0
4576,202004.0,376550.0,4090.0,43.5,6607.0,cobb,GA,4576,282415.0,04/2020,329482.5
12944,202004.0,320000.0,1670.0,76.5,2129.0,chatham,GA,12944,197756.0,04/2020,258878.0
13219,202004.0,156750.0,739.0,52.0,1314.0,clayton,GA,13219,144923.0,04/2020,150836.5
15202,202004.0,374995.0,2136.0,47.0,3278.0,cherokee,GA,15202,288329.0,04/2020,331662.0
15807,202004.0,252457.5,1571.0,56.0,2621.0,henry,GA,15807,204212.0,04/2020,228334.75
16302,202004.0,142500.0,395.0,75.0,784.0,richmond,GA,16302,114072.0,04/2020,128286.0
17185,202004.0,148950.0,531.0,72.0,552.0,muscogee,GA,17185,116929.0,04/2020,132939.5
18010,202004.0,334550.0,1654.0,58.0,2331.0,hall,GA,18010,238412.0,04/2020,286481.0
18395,202004.0,405095.5,1368.0,44.5,2081.0,forsyth,GA,18395,361674.0,04/2020,383384.75
21091,202004.0,143550.0,931.0,76.0,1077.0,bibb,GA,21091,90714.0,04/2020,117132.0
22797,202004.0,273910.5,775.0,43.5,1429.0,paulding,GA,22797,211598.0,04/2020,242754.25
23127,202004.0,230000.0,722.0,61.0,1197.0,houston,GA,23127,149290.0,04/2020,189645.0
24502,202004.0,244512.5,662.0,49.5,1206.0,douglas,GA,24502,192247.0,04/2020,218379.75
25329,202004.0,349900.0,827.0,54.0,1309.0,coweta,GA,25329,237788.0,04/2020,293844.0
25769,202004.0,282450.0,510.0,45.5,1065.0,columbia,GA,25769,218503.0,04/2020,250476.5
26926,202004.0,272450.0,455.0,53.0,660.0,clarke,GA,26926,201563.0,04/2020,237006.5
28083,202004.0,249950.0,857.0,48.5,1425.0,carroll,GA,28083,173430.0,04/2020,211690.0
28303,202004.0,179950.0,467.0,73.5,711.0,lowndes,GA,28303,128575.0,04/2020,154262.5
29129,202004.0,419325.0,628.0,44.5,927.0,fayette,GA,29129,314565.0,04/2020,366945.0
29625,202004.0,218550.0,241.0,61.5,351.0,whitfield,GA,29625,130245.0,04/2020,174397.5
30340,202004.0,250735.0,563.0,55.0,905.0,bartow,GA,30340,194412.0,04/2020,222573.5
30395,202004.0,232010.5,733.0,43.0,1197.0,newton,GA,30395,174357.0,04/2020,203183.75
31497,202004.0,217500.0,438.0,73.0,614.0,floyd,GA,31497,132300.0,04/2020,174900.0
31937,202004.0,115250.0,312.0,71.0,327.0,dougherty,GA,31937,82740.0,04/2020,98995.0
34413,202004.0,237050.0,545.0,57.0,909.0,rockdale,GA,34413,194330.0,04/2020,215690.0
34524,202004.0,300000.0,1104.0,56.0,1689.0,walton,GA,34524,225642.0,04/2020,262821.0
35901,202004.0,399050.0,1051.0,90.5,1069.0,glynn,GA,35901,216506.0,04/2020,307778.0
39481,202004.0,192950.0,280.0,67.5,362.0,bulloch,GA,39481,158431.0,04/2020,175690.5
39921,202004.0,266950.0,708.0,51.0,1131.0,barrow,GA,39921,201385.0,04/2020,234167.5
40306,202004.0,179950.0,202.0,49.0,227.0,walker,GA,40306,141189.0,04/2020,160569.5
40966,202004.0,199950.0,225.0,61.0,351.0,troup,GA,40966,126421.0,04/2020,163185.5
42563,202004.0,204950.0,210.0,48.0,333.0,spalding,GA,42563,141220.0,04/2020,173085.0
42673,202004.0,280000.0,122.0,43.0,132.0,catoosa,GA,42673,165850.0,04/2020,222925.0
43003,202004.0,177300.0,451.0,66.0,505.0,liberty,GA,43003,143862.0,04/2020,160581.0
44547,202004.0,313219.5,1055.0,58.5,1612.0,jackson,GA,44547,235242.0,04/2020,274230.75
47140,202004.0,202500.0,185.0,71.5,316.0,gordon,GA,47140,144750.0,04/2020,173625.0
48745,202004.0,265400.0,389.0,74.0,572.0,effingham,GA,48745,201142.0,04/2020,233271.0
49628,202004.0,277450.0,286.0,64.5,434.0,camden,GA,49628,180081.0,04/2020,228765.5
50850,202004.0,183550.0,190.0,67.0,249.0,laurens,GA,50850,112215.0,04/2020,147882.5
2541,202003.0,397500.0,8287.0,49.0,13029.0,fulton,GA,2541,312896.0,03/2020,355198.0
3422,202003.0,339250.0,4099.0,47.5,7611.0,gwinnett,GA,3422,250999.0,03/2020,295124.5
4522,202003.0,303387.5,4181.0,44.0,7307.0,dekalb,GA,4522,234115.0,03/2020,268751.25
4577,202003.0,385050.0,3707.0,42.0,6534.0,cobb,GA,4577,280604.0,03/2020,332827.0
12945,202003.0,325000.0,1628.0,82.0,2180.0,chatham,GA,12945,197094.0,03/2020,261047.0
13220,202003.0,156500.0,671.0,46.0,1311.0,clayton,GA,13220,143584.0,03/2020,150042.0
15203,202003.0,381054.0,1917.0,47.5,3152.0,cherokee,GA,15203,286902.0,03/2020,333978.0
15808,202003.0,253899.5,1479.0,57.0,2583.0,henry,GA,15808,203653.0,03/2020,228776.25
16303,202003.0,135295.0,419.0,71.0,810.0,richmond,GA,16303,112944.0,03/2020,124119.5
17186,202003.0,147110.0,521.0,77.5,544.0,muscogee,GA,17186,116399.0,03/2020,131754.5
18011,202003.0,335500.0,1577.0,54.0,2355.0,hall,GA,18011,237204.0,03/2020,286352.0
18396,202003.0,415050.0,1186.0,47.5,2094.0,forsyth,GA,18396,359888.0,03/2020,387469.0
21092,202003.0,143295.0,942.0,72.5,1078.0,bibb,GA,21092,90196.0,03/2020,116745.5
22798,202003.0,273495.0,714.0,47.0,1436.0,paulding,GA,22798,210752.0,03/2020,242123.5
23128,202003.0,229950.0,769.0,57.5,1208.0,houston,GA,23128,148573.0,03/2020,189261.5
24503,202003.0,247500.0,651.0,42.5,1291.0,douglas,GA,24503,190799.0,03/2020,219149.5
25330,202003.0,359587.5,756.0,57.5,1297.0,coweta,GA,25330,236610.0,03/2020,298098.75
25770,202003.0,277500.0,500.0,41.0,1053.0,columbia,GA,25770,217271.0,03/2020,247385.5
26927,202003.0,274950.0,413.0,52.5,651.0,clarke,GA,26927,199905.0,03/2020,237427.5
28084,202003.0,249950.0,801.0,43.0,1389.0,carroll,GA,28084,171557.0,03/2020,210753.5
28304,202003.0,186450.0,443.0,81.0,700.0,lowndes,GA,28304,128173.0,03/2020,157311.5
29130,202003.0,430049.5,530.0,50.5,897.0,fayette,GA,29130,313948.0,03/2020,371998.75
29626,202003.0,210750.0,262.0,59.0,378.0,whitfield,GA,29626,129622.0,03/2020,170186.0
30341,202003.0,249500.0,541.0,56.0,891.0,bartow,GA,30341,193275.0,03/2020,221387.5
30396,202003.0,237230.0,675.0,49.0,1155.0,newton,GA,30396,173636.0,03/2020,205433.0
31498,202003.0,227050.0,439.0,73.0,631.0,floyd,GA,31498,131307.0,03/2020,179178.5
31938,202003.0,106800.0,325.0,72.5,333.0,dougherty,GA,31938,82841.0,03/2020,94820.5
34414,202003.0,245049.5,526.0,59.0,945.0,rockdale,GA,34414,192807.0,03/2020,218928.25
34525,202003.0,299950.0,1055.0,58.5,1693.0,walton,GA,34525,224299.0,03/2020,262124.5
35902,202003.0,397045.0,1057.0,93.0,1078.0,glynn,GA,35902,215924.0,03/2020,306484.5
39482,202003.0,190000.0,260.0,65.5,367.0,bulloch,GA,39482,158458.0,03/2020,174229.0
39922,202003.0,275867.5,620.0,55.0,1106.0,barrow,GA,39922,199104.0,03/2020,237485.75
40307,202003.0,179950.0,205.0,50.0,230.0,walker,GA,40307,140821.0,03/2020,160385.5
40967,202003.0,199750.0,228.0,67.5,368.0,troup,GA,40967,126294.0,03/2020,163022.0
42564,202003.0,220917.5,202.0,51.0,331.0,spalding,GA,42564,139496.0,03/2020,180206.75
42674,202003.0,262500.0,125.0,42.5,134.0,catoosa,GA,42674,164827.0,03/2020,213663.5
43004,202003.0,169950.0,453.0,58.0,514.0,liberty,GA,43004,143855.0,03/2020,156902.5
44548,202003.0,313200.0,972.0,54.5,1610.0,jackson,GA,44548,233713.0,03/2020,273456.5
47141,202003.0,189950.0,187.0,75.5,332.0,gordon,GA,47141,144248.0,03/2020,167099.0
48746,202003.0,260450.0,400.0,65.0,556.0,effingham,GA,48746,202464.0,03/2020,231457.0
49629,202003.0,267050.0,286.0,65.0,462.0,camden,GA,49629,179478.0,03/2020,223264.0
50851,202003.0,161000.0,182.0,72.0,244.0,laurens,GA,50851,111856.0,03/2020,136428.0
2542,202002.0,379950.0,7961.0,56.0,12394.0,fulton,GA,2542,311783.0,02/2020,345866.5
3423,202002.0,337950.0,4266.0,58.0,7461.0,gwinnett,GA,3423,250107.0,02/2020,294028.5
4523,202002.0,296270.0,4163.0,46.0,7085.0,dekalb,GA,4523,232962.0,02/2020,264616.0
4578,202002.0,379950.0,3608.0,50.0,6187.0,cobb,GA,4578,278979.0,02/2020,329464.5
12946,202002.0,325050.0,1649.0,93.0,2100.0,chatham,GA,12946,196779.0,02/2020,260914.5
13221,202002.0,162550.0,671.0,53.0,1202.0,clayton,GA,13221,142274.0,02/2020,152412.0
15204,202002.0,379950.0,1890.0,53.0,3070.0,cherokee,GA,15204,285945.0,02/2020,332947.5
15809,202002.0,253315.0,1610.0,56.0,2611.0,henry,GA,15809,203204.0,02/2020,228259.5
